PreferredLoginDevice,Gender,Complain,CityTier,SatisfactionScore,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_Unified Payments Interface,PreferredOrderCat_Grocery,PreferredOrderCat_Laptop & Accessory,PreferredOrderCat_Mobile Phone,PreferredOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,Tenure(months),WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,NumberOfAddress,OrderAmountHikeFromlastYear(%),CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1353983707824433,2.1032641143881965,0.2112188860888068,0.29487722600614674,-0.4712982762075569,0.36648115687740696,0.27163410068959587,-0.35516771720263196,-0.409662686520637,0.7348317590874017,0
0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.25518510462729194,-0.19105146642583815,-0.8686106972755356,-0.6759758631252014,-0.8734061443717616,-1.0257515780887208,-1.0298978030401271,-0.35516771720263196,1.2784624187757478,-0.7320581065224231,0
1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.062468967666043,1.4659542308287423,1.2910484694531492,2.2365834042688433,-0.06919040804335216,0.9233742508638582,0.27163410068959587,0.0804737311308795,0.9971082345596837,1.1457812916146217,0
1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7031087661314972,-0.44597541984961975,1.2910484694531492,0.29487722600614674,2.343456800941876,1.2018207978570836,2.8746979081490416,2.258680972798437,-0.409662686520637,0.6550496005878272,1
1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4218291692005889,-0.8283613499852922,-0.8686106972755356,0.29487722600614674,0.33291746012085255,2.5940535328232115,-0.3791318511752656,-0.7908091655361434,-0.691016870736701,-0.601264337729003,0
1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2239618307521026,-1.0832853034090737,0.2112188860888068,0.29487722600614674,0.33291746012085255,0.6449277038706326,0.27163410068959587,-0.35516771720263196,-0.9723710549527652,-0.5339290121411265,0
1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.25518510462729194,2.1032641143881965,1.2910484694531492,1.265730315137495,-0.4712982762075569,1.7587138918435348,0.27163410068959587,-0.35516771720263196,0.9971082345596837,0.301233071589714,0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25518510462729194,2.1032641143881965,-0.8686106972755356,-0.6759758631252014,-0.8734061443717616,0.08803460988418141,-0.3791318511752656,-0.7908091655361434,0.7157540503436195,0.22471565614894556,0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6145453061618378,2.1032641143881965,1.2910484694531492,1.265730315137495,-0.4712982762075569,-0.19041193710904417,0.9224000525544573,1.387398076131414,0.9971082345596837,0.04739929876753826,0
1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.213478975386081,-0.19105146642583815,-0.8686106972755356,0.29487722600614674,-0.8734061443717616,0.9233742508638582,0.27163410068959587,0.516115179464391,-0.409662686520637,-1.0952607718146035,0
0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353983707824433,-0.19105146642583815,0.2112188860888068,-1.6468289522565496,2.343456800941876,-0.4688584841022697,-1.0298978030401271,-0.7908091655361434,-0.409662686520637,0.8115532209693453,0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25518510462729194,1.4659542308287423,-0.8686106972755356,-0.6759758631252014,-0.8734061443717616,2.5940535328232115,-1.0298978030401271,-0.7908091655361434,0.7157540503436195,-0.7594003296399244,0
1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.213478975386081,-0.19105146642583815,0.2112188860888068,0.29487722600614674,-0.8734061443717616,-1.3041981250819463,-0.3791318511752656,-0.7908091655361434,-0.691016870736701,-0.764501490669309,1
0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6145453061618378,2.1032641143881965,0.2112188860888068,-0.6759758631252014,-1.2755140125359663,0.6449277038706326,-0.3791318511752656,-0.35516771720263196,-0.691016870736701,-0.6673753846698265,0
1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6145453061618378,-0.19105146642583815,0.2112188860888068,1.265730315137495,0.33291746012085255,0.08803460988418141,0.9224000525544573,1.387398076131414,-0.409662686520637,-0.5931024800819875,0
1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8541187738515351,-0.7008993732734013,0.2112188860888068,0.29487722600614674,0.7350253282850573,0.9233742508638582,0.27163410068959587,-0.35516771720263196,-0.9723710549527652,0.00046861729720006724,1
1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.015611636937594656,-0.8283613499852922,0.2112188860888068,0.29487722600614674,0.33291746012085255,0.08803460988418141,2.8746979081490416,1.8230395244649253,0.9971082345596837,-0.1497095634078811,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.213478975386081,-0.19105146642583815,0.2112188860888068,-0.6759758631252014,-0.8734061443717616,-0.7473050310954953,-0.3791318511752656,-0.7908091655361434,-0.12830850230457286,-1.038331814726672,0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6145453061618378,-0.19105146642583815,0.2112188860888068,0.29487722600614674,-0.4712982762075569,-0.19041193710904417,0.9224000525544573,0.9517566277979025,1.841170787207876,0.3891770877363039,0
1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9739055076963837,0.44625841713361586,-0.8686106972755356,0.29487722600614674,0.33291746012085255,-0.7473050310954953,-1.0298978030401271,-0.7908091655361434,-0.409662686520637,-0.7571558187869949,0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0936922415412325,-0.5734373965615105,0.2112188860888068,0.29487722600614674,-0.4712982762075569,1.4802673448503092,0.9224000525544573,0.0804737311308795,-0.409662686520637,-0.48169312320022856,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.1353983707824433,-0.06358948971394733,0.2112188860888068,-0.6759758631252014,-0.8734061443717616,2.0371604388367603,-0.3791318511752656,-0.7908091655361434,-0.12830850230457286,-1.1560666112848674,0
1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.9739055076963837,-0.44597541984961975,1.2910484694531492,0.29487722600614674,-0.4712982762075569,-0.19041193710904417,-0.3791318511752656,-0.35516771720263196,-0.409662686520637,-0.0668667082906758,0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.37497183847214055,-1.2107472801209647,-3.0282698640042205,-0.6759758631252014,-0.8734061443717616,-1.0257515780887208,-0.3791318511752656,2.258680972798437,0.9971082345596837,-1.0293537713149552,0
1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25518510462729194,-1.2107472801209647,-0.8686106972755356,-0.6759758631252014,2.343456800941876,-1.3041981250819463,0.9224000525544573,1.387398076131414,1.2784624187757478,-0.6159556814936304,0
1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5416159030454375,1.2110302774049606,0.2112188860888068,1.265730315137495,-0.4712982762075569,-0.19041193710904417,-0.3791318511752656,-0.35516771720263196,1.559816602991812,2.8849323641491713,0
1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5833220322866485,-0.19105146642583815,-0.8686106972755356,-0.6759758631252014,0.33291746012085255,-0.7473050310954953,-0.3791318511752656,-0.7908091655361434,-1.2537252391688294,-0.7687864659339916,0
1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0935117891496855,1.593416207540633,1.2910484694531492,0.29487722600614674,0.7350253282850573,-0.19041193710904417,-0.3791318511752656,-0.35516771720263196,-0.9723710549527652,2.5790034944305082,0
1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.2603363061145294,-0.7008993732734013,0.2112188860888068,-0.6759758631252014,0.33291746012085255,-0.19041193710904417,1.5731660044193188,0.516115179464391,-0.691016870736701,2.490855431842743,0
0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.015611636937594656,-0.31851344313772895,1.2910484694531492,-1.6468289522565496,0.33291746012085255,-0.4688584841022697,0.27163410068959587,-0.35516771720263196,-0.409662686520637,0.06657966423802417,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.1353983707824433,1.0835683006930699,0.2112188860888068,-0.6759758631252014,-0.4712982762075569,1.2018207978570836,-0.3791318511752656,-0.7908091655361434,1.2784624187757478,0.008834521385390679,0
1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9009761045799836,0.44625841713361586,-0.8686106972755356,-1.6468289522565496,-0.8734061443717616,-1.3041981250819463,-0.3791318511752656,-0.7908091655361434,-0.409662686520637,-0.6704360812874574,0
0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.015611636937594656,-0.31851344313772895,1.2910484694531492,-1.6468289522565496,0.33291746012085255,-0.4688584841022697,-0.3791318511752656,-0.35516771720263196,-0.409662686520637,0.06657966423802417,0
1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25518510462729194,-1.0832853034090737,1.2910484694531492,1.265730315137495,2.343456800941876,-0.19041193710904417,0.9224000525544573,0.516115179464391,-0.409662686520637,1.0704881548209055,1
1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.1353983707824433,0.31879644042172506,0.2112188860888068,0.29487722600614674,1.9413489327776714,-1.0257515780887208,-0.3791318511752656,0.0804737311308795,-0.409662686520637,-0.5255631080529359,0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.4947585723169892,0.19133446370983426,1.2910484694531492,0.29487722600614674,2.343456800941876,-0.4688584841022697,0.27163410068959587,-0.35516771720263196,-0.9723710549527652,-0.1199187829962757,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0936922415412325,1.8483401609644148,0.2112188860888068,0.29487722600614674,-0.4712982762075569,2.0371604388367603,0.27163410068959587,-0.35516771720263196,-0.409662686520637,-0.4794486123472991,0
0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0936922415412325,1.9758021376763055,0.2112188860888068,-1.6468289522565496,-0.4712982762075569,0.6449277038706326,0.27163410068959587,-0.35516771720263196,-0.9723710549527652,-0.845711974257111,1
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8541187738515351,-0.955823326697183,1.2910484694531492,0.29487722600614674,-0.8734061443717616,0.9233742508638582,0.9224000525544573,2.6943224211319485,0.9971082345596837,-0.7312419207577211,0
1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.499909773804227,-0.44597541984961975,0.2112188860888068,1.265730315137495,-0.06919040804335216,-0.4688584841022697,0.27163410068959587,-0.35516771720263196,-0.409662686520637,1.0847714057031828,0
1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4947585723169892,-0.955823326697183,-0.8686106972755356,-0.6759758631252014,-0.8734061443717616,-0.7473050310954953,-1.0298978030401271,-0.7908091655361434,-0.12830850230457286,-0.8438755562865324,0
